id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters
14814	1874	4	19	44	NULL	Tartu	Kursi	Puurmani	603
8665	1867	2	15	2	Laenud ja võlanõuded	Harju	Keila	Harku	1044
8704	1867	10	20	213	NULL	Tartu	Kambja	Haaslava	707
9184	1884	3	10		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	143
8794	1867	10	27	216	NULL	Tartu	Kambja	Haaslava	759
8803	1878	4	27	4	NULL	Viru	Väike-Maarja	Porkuni	145
10416	1869	5	30	5	Perekonna- ja pärimisasjad	Harju	Hageri	Kohila	523
10154	1868	11	30	1	Sõim ja vägivald; Muud üleastumised	Järva	Järva-Jaani	Einmanni	668
9185	1884	4	21		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	144
9308	1888	11	26	4	Perekonna- ja pärimisasjad	Lääne	Kullamaa	Piirsalu	590
11486	1885	6	25	146	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	362
10309	1864	3	13		NULL	Tartu	Võnnu	Kriimani	1215
15084	1895	4	14	104/21	Laenud ja võlanõuded	Lääne	Emmaste	Emmaste	569
8786	1867	10	27	214	NULL	Tartu	Kambja	Haaslava	1397
9186	1884	5	19		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	140
8789	1885	4	4	43	Sõim ja vägivald	Pärnu	Tori	Sindi	462
9228	1866	11	21	2	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Kose	Triigi	2276
8804	1878	5	1	5	Määratlemata	Viru	Väike-Maarja	Porkuni	145
9309	1879	11	22	338	Kahjutasu	Tartu	Kodavere	Alatskivi	496
10155	1868	12	6	1	Töö- ja teenistussuhted	Järva	Järva-Jaani	Einmanni	500
12829	1894	12	19	35	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Lääne	Kullamaa	Piirsalu	518
8795	1881	1	14	01	Määratlemata	Võru	Põlva	Kiuma	420
9187	1884	6	21		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	142
8805	1878	4	8	3	Määratlemata	Viru	Väike-Maarja	Porkuni	145
12080	1866	2	15		Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Võru	Räpina	Räpina	1156
10461	1869	11	13	12	Varavastased kuriteod	Harju	Hageri	Kohila	503
8790	1885	4	4	44	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Pärnu	Tori	Sindi	1953
8807	1888	8	16	98	Määratlemata	Võru	Räpina	Kahkva	390
8901	1880	6	30		Laenud ja võlanõuded	Viru	Iisaku	Pootsiku	510
8796	1881	1	28	02	Perekonna- ja pärimisasjad	Võru	Põlva	Kiuma	651
9188	1884	7	18		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	142
16591	1887	5	4	9	Määratlemata	Lääne	Kullamaa	Piirsalu	322
8791	1888	8	16	95	Perekonna- ja pärimisasjad	Võru	Räpina	Kahkva	626
8788	1867	10	27	215	NULL	Tartu	Kambja	Haaslava	1292
8798	1879	11	15	328	NULL	Tartu	Kodavere	Alatskivi	866
8831	1888	9	1	107	Määratlemata	Võru	Räpina	Kahkva	518
8842	1894	3	18	69/7	Määratlemata	Lääne	Emmaste	Emmaste	798
8806	1888	8	16	97	Varavastased kuriteod	Võru	Räpina	Kahkva	563
8808	1888	8	16	99	Varalised tehingud	Võru	Räpina	Kahkva	664
8809	1888	8	16	100	Kahjutasu	Võru	Räpina	Kahkva	994
9189	1884	8	18		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	144
10462	1868	NULL	NULL	33	Riiklikud, kiriklikud ja kogukondlikud koormised; Töö- ja teenistussuhted	Järva	Türi	Särevere	152
8902	1878	1	23		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	135
10481	1870	6	18	9	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	48
8810	1888	8	16	101	Varavastased kuriteod	Võru	Räpina	Kahkva	1352
9306	1889	4	1	5	Varalised tehingud	Harju	Jõelähtme	Jõelähtme	2180
11327	1848	5	15	40	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	1003
1464	1890	2	17	3	Perekonna- ja pärimisasjad	Harju	Hageri	Kohila	716
12832	1894	12	19	38	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Lääne	Kullamaa	Piirsalu	434
13708	1880	2	15	9	Perekonna- ja pärimisasjad	Harju	Kose	Palvere	578
10482	1870	7	23	10	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Harju	Hageri	Kohila	268
7183	1884	4	19	81	NULL	Viljandi	Kõpu	Suure-Kõpu	1102
7182	1884	4	19	80	NULL	Viljandi	Kõpu	Suure-Kõpu	518
6942	1884	4	3	65	NULL	Viljandi	Kõpu	Suure-Kõpu	4151
6703	1884	3	22	59	NULL	Viljandi	Kõpu	Suure-Kõpu	575
8820	1894	3	18	68/16	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	642
7180	1884	4	19	78	NULL	Viljandi	Kõpu	Suure-Kõpu	2058
7177	1884	4	19	76	NULL	Viljandi	Kõpu	Suure-Kõpu	2110
14241	1890	7	10	45	Sõim ja vägivald	Harju	Jüri	Rae	1042
7174	1884	4	19	73	NULL	Viljandi	Kõpu	Suure-Kõpu	1476
6491	1889	3	30	1	NULL	Tartu	Torma	Avinurme	1923
10370	1882	7	24	29	Kahjutasu	Viru	Haljala	Vihula	827
8821	1854	6	14	73	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	213
7176	1884	4	19	75	NULL	Viljandi	Kõpu	Suure-Kõpu	3017
8812	1888	9	1	103	Määratlemata	Võru	Räpina	Kahkva	557
7166	1884	4	19	72	NULL	Viljandi	Kõpu	Suure-Kõpu	424
6702	1884	3	22	58	NULL	Viljandi	Kõpu	Suure-Kõpu	379
8834	1877	12	6	45	NULL	Võru	Rõuge	Saaluse	720
8837	1854	7	26	77	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	372
1470	1890	2	17	3	Varalised tehingud; Laenud ja võlanõuded	Harju	Hageri	Kohila	334
10312	1868	7	25	7	Varavastased kuriteod	Harju	Hageri	Kohila	1112
18699	1873	5	3	6	Kahjutasu	Harju	Kose	Triigi	533
8814	1891	3	29		NULL	Tartu	Torma	Avinurme	1961
9483	1885	12	13	102	Kahjutasu	Võru	Vastseliina	Misso	1244
10371	1882	7	31	30	NULL	Viru	Haljala	Vihula	142
9450	1869	2	10		Töö- ja teenistussuhted	Võru	Räpina	Räpina	477
8815	1894	3	11	65/13	Varalised tehingud	Lääne	Emmaste	Emmaste	1125
6962	1884	4	19	70	NULL	Viljandi	Kõpu	Suure-Kõpu	758
6955	1884	4	19	67	NULL	Viljandi	Kõpu	Suure-Kõpu	619
8822	1854	6	14	74	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	146
1482	1890	3	24	5	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	29
1858	1872	2	14	3	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	58
8903	1878	2	23		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	138
2234	1875	11	1	18	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	59
8817	1854	5	24	72	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	734
6961	1884	4	19	69	NULL	Viljandi	Kõpu	Suure-Kõpu	1279
5974	1893	4	16	43/16	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	349
