id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_KOOD	Added geom info_MAAKOND	Added geom info_KUBERMANG	Added geom info_xcoord	Added geom info_ycoord
"19954"	"1877"	"3"	"10"	"3"	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	"247"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"12908"	"1895"	"1"	"2"	"43"	Perekonna- ja pärimisasjad	Lääne	Kullamaa	Piirsalu	"1077"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"14620"	"1887"	"3"	"30"	"10"	Määratlemata	Lääne	Vormsi	Vormsi	"240"	d97206	Haapsalu	Eestimaa	456542.623219875	6540817.18524013
"13250"	"1866"	"8"	"26"	"71"	Muud üleastumised	Tartu	Võnnu	Ahja	"602"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"25308"	"1844"	"12"	"12"		Vallamagas	Pärnu	Tõstamaa	Kihnu	"544"	d97191	Pärnu	Liivimaa	503033.095175945	6466382.73980284
"12030"	"1884"	"3"	"19"	"1"	Töö- ja teenistussuhted	Harju	Kose	Triigi	"2418"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"12579"	"1876"	"6"	"18"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"1749"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"11998"	"1873"	"3"	"9"	"21"	Varavastased kuriteod	Tartu	Võnnu	Ahja	"1584"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12909"	"1883"	"12"	"3"	"26"	Varalised tehingud	Harju	Juuru	Kaiu	"3078"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"550"	"1856"	"3"	"3"	"7"	"Kahjutasu; Laenud ja võlanõuded; Varavastased kuriteod"	Tartu	Kodavere	Alatskivi	"2028"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"13429"	"1865"	"9"	"24"	"74"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"721"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"13252"	"1866"	"9"	"9"	"72"	NULL	Tartu	Võnnu	Ahja	"45"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"13461"	"1856"	"11"	"26"		NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	"364"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"13253"	"1866"	"9"	"12"	"73"	NULL	Tartu	Võnnu	Ahja	"62"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12032"	"1866"	"2"	"10"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1293"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"12910"	"1895"	"2"	"20"	"44"	Laenud ja võlanõuded	Lääne	Kullamaa	Piirsalu	"543"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"12035"	"1873"	"3"	"9"	"23"	Varavastased kuriteod	Tartu	Võnnu	Ahja	"2926"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"13082"	"1867"	"3"	"30"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"471"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"13438"	"1885"	"11"	"15"	"7"	Laenud ja võlanõuded	Harju	Keila	Saue	"338"	d97135	Harju	Eestimaa	525841.120598664	6578101.06091372
"12037"	"1876"	"5"	"6"	"158"	"Sõim ja vägivald; Laenud ja võlanõuded"	Järva	Türi	Särevere	"635"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"12581"	"1876"	"6"	"18"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"491"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"12911"	"1856"	"8"	"24"	"57"	"Töö- ja teenistussuhted; Muud üleastumised"	Tartu	Kodavere	Alatskivi	"412"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"13254"	"1866"	"9"	"12"	"74"	NULL	Tartu	Võnnu	Ahja	"5"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"13439"	"1881"	"1"	"7"	"575"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"266"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"12036"	"1866"	"2"	"10"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1781"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"511"	"1856"	"2"	"17"	"4"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"774"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"13175"	"1886"	"5"	"14"		Määratlemata	Lääne	Martna	Martna	"442"	d97152	Haapsalu	Eestimaa	492335.303597346	6521392.22820013
"13440"	"1865"	"10"	"29"	"77"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"397"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"13462"	"1856"	"12"	"3"		Varavastased kuriteod	Viljandi	Põltsamaa	Uue-Põltsamaa	"365"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"12041"	"1866"	"2"	NULL		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1077"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"12040"	"1876"	"8"	"2"	"161"	"Kahjutasu; Muud üleastumised"	Järva	Türi	Särevere	"840"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"12043"	"1866"	"2"	"14"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1092"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"13463"	"1856"	"12"	"3"		Sotsiaalabi	Viljandi	Põltsamaa	Uue-Põltsamaa	"122"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"12913"	"1856"	"8"	"31"	"59"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Laenud ja võlanõuded"	Tartu	Kodavere	Alatskivi	"389"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"12582"	"1876"	"6"	"18"		Varalised tehingud	Tartu	Kodavere	Alatskivi	"1636"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"14451"	"1903"	"8"	"22"	"18"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Torma	Avinurme	"2153"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"12044"	"1888"	"5"	"23"	"41"	Varavastased kuriteod	Harju	Kuusalu	Kolga	"712"	d97145	Harju	Eestimaa	589207.411134544	6594831.67850229
"12048"	"1888"	"5"	"30"	"44"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Laenud ja võlanõuded"	Harju	Kuusalu	Kolga	"938"	d97145	Harju	Eestimaa	589207.411134544	6594831.67850229
"12110"	"1871"	"9"	"16"	"32"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Harju	Kose	Triigi	"574"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"16887"	"1870"	"11"	"19"	"143"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"414"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"12550"	"1827"	"5"	"28"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Rõngu	Aakre	"693"	d97179	Tartu	Liivimaa	631479.266685926	6444153.29787797
"12058"	"1873"	"4"	"13"	"32"	Varavastased kuriteod	Tartu	Võnnu	Ahja	"562"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12914"	"1867"	"3"	"19"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"463"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"12050"	"1888"	"5"	"30"	"46"	Laenud ja võlanõuded	Harju	Kuusalu	Kolga	"1318"	d97145	Harju	Eestimaa	589207.411134544	6594831.67850229
"12149"	"1893"	"3"	"8"	12/1	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Lääne	Kullamaa	Piirsalu	"723"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"12389"	"1874"	"8"	"16"	"49"	Kahjutasu	Tartu	Võnnu	Ahja	"798"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12052"	"1873"	"3"	"23"	"26"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"882"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12047"	"1866"	"2"	"15"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1140"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"12059"	"1873"	"4"	"27"	"32"	Varavastased kuriteod	Tartu	Võnnu	Ahja	"1659"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"12124"	"1891"	"12"	"2"	"1"	Laenud ja võlanõuded	Lääne	Kullamaa	Piirsalu	"460"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"12161"	"1873"	"8"	"17"	"54"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"929"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
