"Maakond","Vanuserühm","Murdekeele oskus","Mehed Peab omaks mõnd usku","Mehed Luterlane","Mehed Õigeusklik","Mehed Maausuline","Mehed Baptist","Mehed Jehoova tunnistaja","Mehed Taarausuline","Mehed Kristlikud vabakogudused","Mehed Budist","Mehed Eristamata kristlane","Mehed Katoliiklane","Mehed Nelipühilane","Mehed Muu usk","Mehed Usk teadmata","Mehed Ei pea omaks ühtegi usku","Mehed Ei soovinud vastata","Mehed Suhe religiooni teadmata","Naised Peab omaks mõnd usku","Naised Luterlane","Naised Õigeusklik","Naised Maausuline","Naised Baptist","Naised Jehoova tunnistaja","Naised Taarausuline","Naised Kristlikud vabakogudused","Naised Budist","Naised Eristamata kristlane","Naised Katoliiklane","Naised Nelipühilane","Naised Muu usk","Naised Usk teadmata","Naised Ei pea omaks ühtegi usku","Naised Ei soovinud vastata","Naised Suhe religiooni teadmata"
"Järva maakond","65 ja vanemad","..rannikumurre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"Järva maakond","65 ja vanemad","..saarte murre",6,3,0,1,0,0,1,1,0,0,0,0,0,0,12,2,0,29,21,3,0,2,0,0,0,0,0,0,0,3,0,25,1,0
"Järva maakond","65 ja vanemad","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Järva maakond","65 ja vanemad","..Tartu murre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,13,2,0,0,0,0,0,0,0,0,0,0,1,13,2,0
"Järva maakond","65 ja vanemad","..Võru murre",47,33,7,1,1,0,2,0,0,0,0,1,2,0,54,7,1,108,64,27,0,3,4,1,0,0,1,0,1,6,1,112,17,0
"Järva maakond","65 ja vanemad","....Setu murrak",10,4,4,0,1,0,0,0,0,0,0,1,0,0,9,2,0,32,7,21,0,0,1,0,0,0,0,0,1,2,0,20,5,0
"Järva maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
"Järva maakond","65 ja vanemad","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Järva maakond","65 ja vanemad","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
"Järva maakond","65 ja vanemad","Ei oska murdeid",372,329,9,4,10,2,3,4,0,2,1,0,7,1,1241,109,2,1112,989,29,5,19,21,4,7,0,6,4,2,25,1,2038,240,3
"Järva maakond","65 ja vanemad","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Lääne maakond","15-29","Oskab mõnda murret",8,2,2,2,0,0,0,0,0,0,0,0,2,0,53,7,0,14,6,1,1,3,1,0,0,0,0,1,0,1,0,46,4,2
"Lääne maakond","15-29","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","..läänemurre",2,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Lääne maakond","15-29","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Lääne maakond","15-29","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","..saarte murre",3,1,1,0,0,0,0,0,0,0,0,0,1,0,24,4,0,10,2,1,1,3,1,0,0,0,0,1,0,1,0,17,2,0
"Lääne maakond","15-29","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","15-29","..Võru murre",3,1,1,1,0,0,0,0,0,0,0,0,0,0,18,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1
"Lääne maakond","15-29","....Setu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Lääne maakond","15-29","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","15-29","Ei oska murdeid",116,64,14,5,8,8,0,6,1,0,1,1,6,2,1577,262,6,201,138,15,1,6,8,0,10,2,1,0,2,14,4,1181,238,1
"Lääne maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83
"Lääne maakond","30-49","Oskab mõnda murret",32,15,3,3,3,1,3,0,1,0,0,0,3,0,120,18,0,55,32,5,4,2,1,1,1,1,1,0,3,2,2,124,37,1
"Lääne maakond","30-49","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","30-49","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","30-49","..läänemurre",2,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,9,1,0
"Lääne maakond","30-49","..Mulgi murre",4,3,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,13,2,0
"Lääne maakond","30-49","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","30-49","..saarte murre",8,5,0,1,1,0,0,0,1,0,0,0,0,0,57,10,0,26,15,4,2,0,1,1,0,0,0,0,1,1,1,42,10,1
"Lääne maakond","30-49","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Lääne maakond","30-49","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"Lääne maakond","30-49","..Võru murre",17,6,3,1,1,1,2,0,0,0,0,0,3,0,44,4,0,18,12,1,0,1,0,0,0,1,1,0,1,1,0,52,22,0
"Lääne maakond","30-49","....Setu murrak",5,1,0,0,0,0,2,0,0,0,0,0,2,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0
"Lääne maakond","30-49","..oskab murret, kuid täpne murre teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"Lääne maakond","30-49","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","30-49","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lääne maakond","30-49","Ei oska murdeid",284,165,23,7,20,8,9,11,2,3,3,5,23,5,1877,302,5,464,318,24,7,23,26,1,16,1,4,4,9,24,7,1638,352,4
"Lääne maakond","30-49","Murdekeele oskus teadmata",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20
"Lääne maakond","50-64","Oskab mõnda murret",39,25,3,2,2,1,2,0,0,2,0,0,1,1,126,19,0,68,45,7,5,2,1,0,3,0,0,0,3,1,1,161,33,1
"Lääne maakond","50-64","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"Lääne maakond","50-64","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","50-64","..läänemurre",2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,11,7,0,2,2,0,0,0,0,0,0,0,0,0,10,2,0
"Lääne maakond","50-64","..Mulgi murre",2,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,17,3,0
"Lääne maakond","50-64","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","50-64","..saarte murre",19,11,1,1,1,1,2,0,0,2,0,0,0,0,46,4,0,16,12,2,0,0,0,0,1,0,0,0,1,0,0,56,12,0
"Lääne maakond","50-64","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","50-64","..Tartu murre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,6,0,0
"Lääne maakond","50-64","..Võru murre",13,8,2,1,0,0,0,0,0,0,0,0,1,1,52,7,0,24,15,4,2,0,0,0,1,0,0,0,1,1,0,67,16,1
"Lääne maakond","50-64","....Setu murrak",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,2,4,0,0,0,0,0,0,0,0,1,0,0,11,1,0
"Lääne maakond","50-64","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Lääne maakond","50-64","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","50-64","Ei oska murdeid",251,188,8,2,14,2,8,12,1,0,1,4,7,4,1528,228,4,405,313,17,5,29,4,1,6,1,1,0,9,12,7,1400,316,4
"Lääne maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19
"Lääne maakond","65 ja vanemad","Oskab mõnda murret",62,46,8,0,5,0,1,0,1,0,0,0,0,1,80,11,0,219,177,16,2,10,2,0,2,0,1,0,2,7,0,147,29,0
"Lääne maakond","65 ja vanemad","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","65 ja vanemad","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","65 ja vanemad","..läänemurre",9,8,0,0,1,0,0,0,0,0,0,0,0,0,12,3,0,28,24,2,0,1,0,0,0,0,0,0,1,0,0,10,3,0
"Lääne maakond","65 ja vanemad","..Mulgi murre",6,4,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,19,17,0,1,0,0,0,0,0,0,0,0,1,0,11,1,0
"Lääne maakond","65 ja vanemad","..rannikumurre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Lääne maakond","65 ja vanemad","..saarte murre",21,15,4,0,1,0,1,0,0,0,0,0,0,0,26,2,0,84,67,6,0,6,1,0,0,0,1,0,1,2,0,58,10,0
"Lääne maakond","65 ja vanemad","....Kihnu murrak",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne maakond","65 ja vanemad","..Tartu murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,11,2,0
"Lääne maakond","65 ja vanemad","..Võru murre",20,14,2,0,2,0,0,0,1,0,0,0,0,1,30,6,0,60,46,5,0,2,1,0,2,0,0,0,0,4,0,52,13,0
"Lääne maakond","65 ja vanemad","....Setu murrak",2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0
"Lääne maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"Lääne maakond","65 ja vanemad","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne maakond","65 ja vanemad","....Lõuna-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Lääne maakond","65 ja vanemad","Ei oska murdeid",365,300,26,3,14,3,5,2,0,1,0,0,10,1,826,100,1,1067,865,63,4,86,9,5,2,2,4,1,0,20,6,1218,228,0
"Lääne maakond","65 ja vanemad","Murdekeele oskus teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
"Lääne-Viru maakond","15-29","Oskab mõnda murret",12,3,1,1,0,0,1,1,1,0,0,0,3,1,68,16,0,22,14,5,0,0,0,0,0,1,0,0,0,2,0,59,20,0
"Lääne-Viru maakond","15-29","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Lääne-Viru maakond","15-29","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lääne-Viru maakond","15-29","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","15-29","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
"Lääne-Viru maakond","15-29","..rannikumurre",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","15-29","..saarte murre",3,0,1,0,0,0,1,0,0,0,0,0,1,0,19,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0
"Lääne-Viru maakond","15-29","....Kihnu murrak",2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Lääne-Viru maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","15-29","..Võru murre",8,3,0,1,0,0,0,1,0,0,0,0,2,1,43,7,0,15,10,3,0,0,0,0,0,1,0,0,0,1,0,36,11,0
"Lääne-Viru maakond","15-29","....Setu murrak",3,0,0,0,0,0,0,1,0,0,0,0,2,0,6,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0
"Lääne-Viru maakond","15-29","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Lääne-Viru maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","15-29","Ei oska murdeid",213,108,33,5,13,3,2,7,7,3,6,1,17,8,4269,510,5,272,138,53,5,14,11,1,17,1,1,2,6,20,3,3582,487,7
"Lääne-Viru maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
"Lääne-Viru maakond","30-49","Oskab mõnda murret",72,35,7,5,2,0,3,0,2,1,1,1,8,7,214,44,0,80,50,11,0,1,2,0,3,2,2,0,2,6,1,213,62,0
"Lääne-Viru maakond","30-49","..idamurre",2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Lääne-Viru maakond","30-49","..keskmurre",1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","30-49","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","30-49","..Mulgi murre",5,4,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,13,3,0
"Lääne-Viru maakond","30-49","..rannikumurre",8,2,1,0,1,0,0,0,1,0,0,0,0,3,9,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0
"Lääne-Viru maakond","30-49","..saarte murre",10,8,0,0,0,0,0,0,0,0,0,0,2,0,33,12,0,15,9,2,0,0,0,0,1,1,1,0,0,1,0,36,2,0
"Lääne-Viru maakond","30-49","....Kihnu murrak",1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"Lääne-Viru maakond","30-49","..Tartu murre",2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Lääne-Viru maakond","30-49","..Võru murre",41,20,6,3,1,0,1,0,1,1,1,1,3,3,145,27,0,50,31,8,0,1,2,0,1,1,1,0,1,3,1,144,47,0
"Lääne-Viru maakond","30-49","....Setu murrak",11,4,3,1,0,0,0,0,0,1,0,0,1,1,17,8,0,17,9,6,0,0,0,0,1,0,0,0,0,1,0,19,13,0
"Lääne-Viru maakond","30-49","..oskab murret, kuid täpne murre teadmata",3,1,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,9,3,0
"Lääne-Viru maakond","30-49","....Põhja-Eesti murre",1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Lääne-Viru maakond","30-49","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
"Lääne-Viru maakond","30-49","Ei oska murdeid",445,247,52,21,17,12,8,13,5,9,4,8,39,10,5029,621,17,615,398,52,13,25,19,3,26,3,8,4,13,39,12,4758,763,4
"Lääne-Viru maakond","30-49","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,84
"Lääne-Viru maakond","50-64","Oskab mõnda murret",58,34,13,1,1,0,2,1,0,2,0,1,3,0,219,39,0,89,63,10,3,1,2,1,2,0,2,0,0,3,2,266,57,2
"Lääne-Viru maakond","50-64","..idamurre",2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
"Lääne-Viru maakond","50-64","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","50-64","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Lääne-Viru maakond","50-64","..Mulgi murre",5,3,1,0,0,0,0,0,0,1,0,0,0,0,16,4,0,10,6,2,0,0,0,0,0,0,0,0,0,1,1,18,7,0
"Lääne-Viru maakond","50-64","..rannikumurre",4,3,0,0,0,0,0,0,0,0,0,0,1,0,10,2,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0
"Lääne-Viru maakond","50-64","..saarte murre",6,4,1,0,0,0,0,1,0,0,0,0,0,0,39,5,0,10,9,0,0,0,0,0,0,0,0,0,0,1,0,36,9,0
"Lääne-Viru maakond","50-64","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","50-64","..Tartu murre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
"Lääne-Viru maakond","50-64","..Võru murre",37,19,11,0,1,0,2,0,0,1,0,1,2,0,140,24,0,48,29,8,3,1,2,0,2,0,1,0,0,1,1,176,33,2
"Lääne-Viru maakond","50-64","....Setu murrak",13,4,9,0,0,0,0,0,0,0,0,0,0,0,18,5,0,13,2,7,1,1,0,0,1,0,1,0,0,0,0,22,8,0
"Lääne-Viru maakond","50-64","..oskab murret, kuid täpne murre teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
"Lääne-Viru maakond","50-64","....Põhja-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Lääne-Viru maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"Lääne-Viru maakond","50-64","Ei oska murdeid",392,292,30,12,9,3,5,4,4,5,2,3,19,4,3753,433,4,628,472,44,15,11,16,3,17,2,6,4,5,25,8,3812,599,6
"Lääne-Viru maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40
"Lääne-Viru maakond","65 ja vanemad","Oskab mõnda murret",70,59,6,2,1,1,0,0,0,0,0,0,1,0,149,15,0,261,211,24,2,9,5,3,2,0,0,0,0,4,1,255,41,1
"Lääne-Viru maakond","65 ja vanemad","..idamurre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
"Lääne-Viru maakond","65 ja vanemad","..keskmurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","65 ja vanemad","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0
"Lääne-Viru maakond","65 ja vanemad","..Mulgi murre",14,13,0,0,0,0,0,0,0,0,0,0,1,0,13,3,0,26,21,1,0,2,2,0,0,0,0,0,0,0,0,26,2,1
"Lääne-Viru maakond","65 ja vanemad","..rannikumurre",7,6,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,18,16,1,0,0,0,0,0,0,0,0,0,0,1,17,5,0
"Lääne-Viru maakond","65 ja vanemad","..saarte murre",9,8,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,35,27,3,0,4,0,0,0,0,0,0,0,1,0,23,3,0
"Lääne-Viru maakond","65 ja vanemad","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lääne-Viru maakond","65 ja vanemad","..Tartu murre",4,3,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,16,13,0,0,3,0,0,0,0,0,0,0,0,0,23,3,0
"Lääne-Viru maakond","65 ja vanemad","..Võru murre",30,23,5,1,0,1,0,0,0,0,0,0,0,0,81,8,0,152,125,18,2,0,2,2,1,0,0,0,0,2,0,152,25,0
"Lääne-Viru maakond","65 ja vanemad","....Setu murrak",5,2,2,0,0,1,0,0,0,0,0,0,0,0,12,1,0,29,15,14,0,0,0,0,0,0,0,0,0,0,0,21,6,0
"Lääne-Viru maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,9,7,0,0,0,0,0,1,0,0,0,0,1,0,8,1,0
"Lääne-Viru maakond","65 ja vanemad","....Põhja-Eesti murre",2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Lääne-Viru maakond","65 ja vanemad","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
"Lääne-Viru maakond","65 ja vanemad","Ei oska murdeid",669,598,17,10,8,6,5,4,0,0,1,1,18,1,2163,197,6,2105,1900,66,10,29,21,5,15,1,7,7,1,35,8,3380,468,7
"Lääne-Viru maakond","65 ja vanemad","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"Põlva maakond","15-29","Oskab mõnda murret",144,80,45,0,0,3,2,0,0,0,1,0,12,1,894,158,0,161,92,46,4,0,5,1,3,1,2,0,0,5,2,570,145,2
"Põlva maakond","15-29","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
